Date,Close
11/21/2013 16:00:00,107.09
11/22/2013 16:00:00,107.24
11/25/2013 16:00:00,107.32
11/26/2013 16:00:00,107.35
11/27/2013 16:00:00,107.4
11/29/2013 16:00:00,107.44
12/2/2013 16:00:00,106.83
12/3/2013 16:00:00,106.96
12/4/2013 16:00:00,106.68
12/5/2013 16:00:00,106.45
12/6/2013 16:00:00,106.63
12/9/2013 16:00:00,106.76
12/10/2013 16:00:00,106.93
12/11/2013 16:00:00,106.76
12/12/2013 16:00:00,106.6
12/13/2013 16:00:00,106.65
12/16/2013 16:00:00,106.73
12/17/2013 16:00:00,106.91
12/18/2013 16:00:00,106.86
12/19/2013 16:00:00,106.68
12/20/2013 16:00:00,106.86
12/23/2013 16:00:00,106.81
12/24/2013 16:00:00,106.66
12/26/2013 16:00:00,106.39
12/27/2013 16:00:00,106.43
12/30/2013 16:00:00,106.53
12/31/2013 16:00:00,106.43
1/2/2014 16:00:00,106.5
1/3/2014 16:00:00,106.54
1/6/2014 16:00:00,106.68
1/7/2014 16:00:00,106.73
1/8/2014 16:00:00,106.41
1/9/2014 16:00:00,106.56
1/10/2014 16:00:00,107.1
1/13/2014 16:00:00,107.2
1/14/2014 16:00:00,107.04
1/15/2014 16:00:00,106.95
1/16/2014 16:00:00,107.2
1/17/2014 16:00:00,107.25
1/21/2014 16:00:00,107.3
1/22/2014 16:00:00,107.07
1/23/2014 16:00:00,107.35
1/24/2014 16:00:00,107.58
1/27/2014 16:00:00,107.35
1/28/2014 16:00:00,107.53
1/29/2014 16:00:00,107.85
1/30/2014 16:00:00,107.87
1/31/2014 16:00:00,108.07
2/3/2014 16:00:00,108.23
2/4/2014 16:00:00,107.97
2/5/2014 16:00:00,107.7
2/6/2014 16:00:00,107.65
2/7/2014 16:00:00,107.82
2/10/2014 16:00:00,107.93
2/11/2014 16:00:00,107.72
2/12/2014 16:00:00,107.54
2/13/2014 16:00:00,107.77
2/14/2014 16:00:00,107.77
2/18/2014 16:00:00,107.84
2/19/2014 16:00:00,107.76
2/20/2014 16:00:00,107.7
2/21/2014 16:00:00,107.8
2/24/2014 16:00:00,107.7
2/25/2014 16:00:00,107.99
2/26/2014 16:00:00,108.22
2/27/2014 16:00:00,108.33
2/28/2014 16:00:00,108.27
3/3/2014 16:00:00,108.35
3/4/2014 16:00:00,107.95
3/5/2014 16:00:00,108.01
3/6/2014 16:00:00,107.77
3/7/2014 16:00:00,107.47
3/10/2014 16:00:00,107.47
3/11/2014 16:00:00,107.46
3/12/2014 16:00:00,107.7
3/13/2014 16:00:00,107.98
3/14/2014 16:00:00,107.93
3/17/2014 16:00:00,107.87
3/18/2014 16:00:00,108
3/19/2014 16:00:00,107.52
3/20/2014 16:00:00,107.44
3/21/2014 16:00:00,107.59
3/24/2014 16:00:00,107.75
3/25/2014 16:00:00,107.64
3/26/2014 16:00:00,107.98
3/27/2014 16:00:00,108.06
3/28/2014 16:00:00,107.9
3/31/2014 16:00:00,107.91
4/1/2014 16:00:00,107.54
4/2/2014 16:00:00,107.36
4/3/2014 16:00:00,107.44
4/4/2014 16:00:00,107.78
4/7/2014 16:00:00,107.94
4/8/2014 16:00:00,108.07
4/9/2014 16:00:00,108.08
4/10/2014 16:00:00,108.33
4/11/2014 16:00:00,108.43
4/14/2014 16:00:00,108.47
4/15/2014 16:00:00,108.48
4/16/2014 16:00:00,108.54
4/17/2014 16:00:00,108.19
4/21/2014 16:00:00,108.18
4/22/2014 16:00:00,108.16
4/23/2014 16:00:00,108.27
4/24/2014 16:00:00,108.37
4/25/2014 16:00:00,108.39
4/28/2014 16:00:00,108.32
4/29/2014 16:00:00,108.37
4/30/2014 16:00:00,108.59
5/1/2014 16:00:00,108.55
5/2/2014 16:00:00,108.68
5/5/2014 16:00:00,108.64
5/6/2014 16:00:00,108.72
5/7/2014 16:00:00,108.72
5/8/2014 16:00:00,108.79
5/9/2014 16:00:00,108.69
5/12/2014 16:00:00,108.6
5/13/2014 16:00:00,108.78
5/14/2014 16:00:00,109.09
5/15/2014 16:00:00,109.32
5/16/2014 16:00:00,109.2
5/19/2014 16:00:00,109.16
5/20/2014 16:00:00,109.21
5/21/2014 16:00:00,109.17
5/22/2014 16:00:00,109.12
5/23/2014 16:00:00,109.23
5/27/2014 16:00:00,109.33
5/28/2014 16:00:00,109.63
5/29/2014 16:00:00,109.57
5/30/2014 16:00:00,109.67
6/2/2014 16:00:00,109.13
6/3/2014 16:00:00,108.84
6/4/2014 16:00:00,108.8
6/5/2014 16:00:00,108.94
6/6/2014 16:00:00,108.88
6/9/2014 16:00:00,108.78
6/10/2014 16:00:00,108.62
6/11/2014 16:00:00,108.7
6/12/2014 16:00:00,108.91
6/13/2014 16:00:00,108.88
6/16/2014 16:00:00,108.82
6/17/2014 16:00:00,108.62
6/18/2014 16:00:00,108.91
6/19/2014 16:00:00,108.75
6/20/2014 16:00:00,108.94
6/23/2014 16:00:00,108.84
6/24/2014 16:00:00,109.03
6/25/2014 16:00:00,109.18
6/26/2014 16:00:00,109.39
6/27/2014 16:00:00,109.39
6/30/2014 16:00:00,109.4
7/1/2014 16:00:00,109.07
7/2/2014 16:00:00,108.69
7/3/2014 16:00:00,108.62
7/7/2014 16:00:00,108.65
7/8/2014 16:00:00,108.87
7/9/2014 16:00:00,108.96
7/10/2014 16:00:00,109.01
7/11/2014 16:00:00,109.16
7/14/2014 16:00:00,109.07
7/15/2014 16:00:00,108.93
7/16/2014 16:00:00,109.02
7/17/2014 16:00:00,109.34
7/18/2014 16:00:00,109.22
7/21/2014 16:00:00,109.26
7/22/2014 16:00:00,109.44
7/23/2014 16:00:00,109.46
7/24/2014 16:00:00,109.12
7/25/2014 16:00:00,109.33
7/28/2014 16:00:00,109.35
7/29/2014 16:00:00,109.46
7/30/2014 16:00:00,109.07
7/31/2014 16:00:00,108.93
8/1/2014 16:00:00,109.14
8/4/2014 16:00:00,109.12
8/5/2014 16:00:00,109.12
8/6/2014 16:00:00,109.13
8/7/2014 16:00:00,109.34
8/8/2014 16:00:00,109.38
8/11/2014 16:00:00,109.39
8/12/2014 16:00:00,109.34
8/13/2014 16:00:00,109.56
8/14/2014 16:00:00,109.62
8/15/2014 16:00:00,109.89
8/18/2014 16:00:00,109.66
8/19/2014 16:00:00,109.51
8/20/2014 16:00:00,109.39
8/21/2014 16:00:00,109.58
8/22/2014 16:00:00,109.56
8/25/2014 16:00:00,109.65
8/26/2014 16:00:00,109.66
8/27/2014 16:00:00,109.8
8/28/2014 16:00:00,110.02
8/29/2014 16:00:00,109.98
9/2/2014 16:00:00,109.45
9/3/2014 16:00:00,109.57
9/4/2014 16:00:00,109.43
9/5/2014 16:00:00,109.37
9/8/2014 16:00:00,109.26
9/9/2014 16:00:00,109.11
9/10/2014 16:00:00,108.96
9/11/2014 16:00:00,108.85
9/12/2014 16:00:00,108.63
9/15/2014 16:00:00,108.61
9/16/2014 16:00:00,108.61
9/17/2014 16:00:00,108.49
9/18/2014 16:00:00,108.5
9/19/2014 16:00:00,108.68
9/22/2014 16:00:00,108.83
9/23/2014 16:00:00,108.93
9/24/2014 16:00:00,108.86
9/25/2014 16:00:00,109.07
9/26/2014 16:00:00,109.06
9/29/2014 16:00:00,109.18
9/30/2014 16:00:00,109.11
10/1/2014 16:00:00,109.53
10/2/2014 16:00:00,109.35
10/3/2014 16:00:00,109.3
10/6/2014 16:00:00,109.4
10/7/2014 16:00:00,109.82
10/8/2014 16:00:00,110.13
10/9/2014 16:00:00,109.91
10/10/2014 16:00:00,109.99
10/13/2014 16:00:00,110.31
10/14/2014 16:00:00,110.56
10/15/2014 16:00:00,110.76
10/16/2014 16:00:00,110.67
10/17/2014 16:00:00,110.52
10/20/2014 16:00:00,110.65
10/21/2014 16:00:00,110.55
10/22/2014 16:00:00,110.49
10/23/2014 16:00:00,110.23
10/24/2014 16:00:00,110.27
10/27/2014 16:00:00,110.31
10/28/2014 16:00:00,110.14
10/29/2014 16:00:00,109.9
10/30/2014 16:00:00,110.08
10/31/2014 16:00:00,110.08
11/3/2014 16:00:00,109.68
11/4/2014 16:00:00,109.69
11/5/2014 16:00:00,109.73
11/6/2014 16:00:00,109.54
11/7/2014 16:00:00,109.91
11/10/2014 16:00:00,109.65
11/11/2014 16:00:00,109.7
11/12/2014 16:00:00,109.71
11/13/2014 16:00:00,109.76
11/14/2014 16:00:00,109.86
11/17/2014 16:00:00,109.73
11/18/2014 16:00:00,109.83
11/19/2014 16:00:00,109.57
11/20/2014 16:00:00,109.77
11/21/2014 16:00:00,109.9
11/24/2014 16:00:00,109.94
11/25/2014 16:00:00,110.18
11/26/2014 16:00:00,110.27
11/28/2014 16:00:00,110.61
12/1/2014 16:00:00,110.08
12/2/2014 16:00:00,109.86
12/3/2014 16:00:00,109.76
12/4/2014 16:00:00,110.09
12/5/2014 16:00:00,109.62
12/8/2014 16:00:00,109.89
12/9/2014 16:00:00,110.06
12/10/2014 16:00:00,110.25
12/11/2014 16:00:00,110.21
12/12/2014 16:00:00,110.56
12/15/2014 16:00:00,110.26
12/16/2014 16:00:00,110.53
12/17/2014 16:00:00,110.39
12/18/2014 16:00:00,110.1
12/19/2014 16:00:00,110.28
12/22/2014 16:00:00,110.45
12/23/2014 16:00:00,109.94
12/24/2014 16:00:00,109.69
12/26/2014 16:00:00,109.74
12/29/2014 16:00:00,109.97
12/30/2014 16:00:00,110.09
12/31/2014 16:00:00,110.12
1/2/2015 16:00:00,110.43
1/5/2015 16:00:00,110.67
1/6/2015 16:00:00,110.95
1/7/2015 16:00:00,110.93
1/8/2015 16:00:00,110.76
1/9/2015 16:00:00,111.03
1/12/2015 16:00:00,111.12
1/13/2015 16:00:00,111.15
1/14/2015 16:00:00,111.42
1/15/2015 16:00:00,111.93
1/16/2015 16:00:00,111.5
1/20/2015 16:00:00,111.69
1/21/2015 16:00:00,111.49
1/22/2015 16:00:00,111.43
1/23/2015 16:00:00,111.71
1/26/2015 16:00:00,111.66
1/27/2015 16:00:00,111.6
1/28/2015 16:00:00,112.07
1/29/2015 16:00:00,111.98
1/30/2015 16:00:00,112.38
2/2/2015 16:00:00,112.2
2/3/2015 16:00:00,111.77
2/4/2015 16:00:00,111.94
2/5/2015 16:00:00,111.71
2/6/2015 16:00:00,111.06
2/9/2015 16:00:00,111.04
2/10/2015 16:00:00,110.92
2/11/2015 16:00:00,110.87
2/12/2015 16:00:00,110.89
2/13/2015 16:00:00,110.76
2/17/2015 16:00:00,110.31
2/18/2015 16:00:00,110.62
2/19/2015 16:00:00,110.53
2/20/2015 16:00:00,110.55
2/23/2015 16:00:00,110.75
2/24/2015 16:00:00,111.24
2/25/2015 16:00:00,111.32
2/26/2015 16:00:00,110.92
2/27/2015 16:00:00,111.2
3/2/2015 16:00:00,110.45
3/3/2015 16:00:00,110.31
3/4/2015 16:00:00,110.37
3/5/2015 16:00:00,110.42
3/6/2015 16:00:00,109.7
3/9/2015 16:00:00,109.98
3/10/2015 16:00:00,110.24
3/11/2015 16:00:00,110.46
3/12/2015 16:00:00,110.55
3/13/2015 16:00:00,110.34
3/16/2015 16:00:00,110.58
3/17/2015 16:00:00,110.56
3/18/2015 16:00:00,111.37
3/19/2015 16:00:00,110.98
3/20/2015 16:00:00,111.32
3/23/2015 16:00:00,111.34
3/24/2015 16:00:00,111.64
3/25/2015 16:00:00,111.43
3/26/2015 16:00:00,111.03
3/27/2015 16:00:00,111.19
3/30/2015 16:00:00,111.24
3/31/2015 16:00:00,111.43
4/1/2015 16:00:00,111.58
4/2/2015 16:00:00,111.43
4/6/2015 16:00:00,111.5
4/7/2015 16:00:00,111.52
4/8/2015 16:00:00,111.53
4/9/2015 16:00:00,111.25
4/10/2015 16:00:00,111.25
4/13/2015 16:00:00,111.37
4/14/2015 16:00:00,111.49
4/15/2015 16:00:00,111.64
4/16/2015 16:00:00,111.58
4/17/2015 16:00:00,111.67
4/20/2015 16:00:00,111.59
4/21/2015 16:00:00,111.47
4/22/2015 16:00:00,111.14
4/23/2015 16:00:00,111.31
4/24/2015 16:00:00,111.5
4/27/2015 16:00:00,111.54
4/28/2015 16:00:00,111.11
4/29/2015 16:00:00,110.86
4/30/2015 16:00:00,110.86
5/1/2015 16:00:00,110.34
5/4/2015 16:00:00,110.13
5/5/2015 16:00:00,110.03
5/6/2015 16:00:00,109.66
5/7/2015 16:00:00,109.93
5/8/2015 16:00:00,110.29
5/11/2015 16:00:00,109.59
5/12/2015 16:00:00,109.58
5/13/2015 16:00:00,109.57
5/14/2015 16:00:00,109.74
5/15/2015 16:00:00,110.2
5/18/2015 16:00:00,109.78
5/19/2015 16:00:00,109.4
5/20/2015 16:00:00,109.57
5/21/2015 16:00:00,109.91
5/22/2015 16:00:00,109.79
5/26/2015 16:00:00,110.06
5/27/2015 16:00:00,110.17
5/28/2015 16:00:00,110.13
5/29/2015 16:00:00,110.17
6/1/2015 16:00:00,109.66
6/2/2015 16:00:00,109.23
6/3/2015 16:00:00,108.8
6/4/2015 16:00:00,109.03
6/5/2015 16:00:00,108.55
6/8/2015 16:00:00,108.71
6/9/2015 16:00:00,108.4
6/10/2015 16:00:00,108.13
6/11/2015 16:00:00,108.71
6/12/2015 16:00:00,108.58
6/15/2015 16:00:00,108.71
6/16/2015 16:00:00,108.89
6/17/2015 16:00:00,108.9
6/18/2015 16:00:00,108.87
6/19/2015 16:00:00,109.21
6/22/2015 16:00:00,108.67
6/23/2015 16:00:00,108.42
6/24/2015 16:00:00,108.59
6/25/2015 16:00:00,108.47
6/26/2015 16:00:00,108.21
6/29/2015 16:00:00,108.85
6/30/2015 16:00:00,108.78
7/1/2015 16:00:00,108.29
7/2/2015 16:00:00,108.44
7/6/2015 16:00:00,108.83
7/7/2015 16:00:00,108.98
7/8/2015 16:00:00,109.24
7/9/2015 16:00:00,108.84
7/10/2015 16:00:00,108.38
7/13/2015 16:00:00,108.22
7/14/2015 16:00:00,108.4
7/15/2015 16:00:00,108.69
7/16/2015 16:00:00,108.78
7/17/2015 16:00:00,108.79
7/20/2015 16:00:00,108.6
7/21/2015 16:00:00,108.78
7/22/2015 16:00:00,108.83
7/23/2015 16:00:00,109.14
7/24/2015 16:00:00,109.12
7/27/2015 16:00:00,109.26
7/28/2015 16:00:00,109.15
7/29/2015 16:00:00,109.06
7/30/2015 16:00:00,109.07
7/31/2015 16:00:00,109.5
8/3/2015 16:00:00,109.4
8/4/2015 16:00:00,109.08
8/5/2015 16:00:00,108.88
8/6/2015 16:00:00,109.01
8/7/2015 16:00:00,109.2
8/10/2015 16:00:00,109.06
8/11/2015 16:00:00,109.42
8/12/2015 16:00:00,109.35
8/13/2015 16:00:00,109.12
8/14/2015 16:00:00,109.07
8/17/2015 16:00:00,109.26
8/18/2015 16:00:00,109.06
8/19/2015 16:00:00,109.4
8/20/2015 16:00:00,109.57
8/21/2015 16:00:00,109.76
8/24/2015 16:00:00,109.72
8/25/2015 16:00:00,109.46
8/26/2015 16:00:00,108.95
8/27/2015 16:00:00,109.1
8/28/2015 16:00:00,109
8/31/2015 16:00:00,108.92
9/1/2015 16:00:00,109.02
9/2/2015 16:00:00,108.88
9/3/2015 16:00:00,109.04
9/4/2015 16:00:00,109.27
9/8/2015 16:00:00,109.01
9/9/2015 16:00:00,109.05
9/10/2015 16:00:00,108.93
9/11/2015 16:00:00,109.06
9/14/2015 16:00:00,109.09
9/15/2015 16:00:00,108.6
9/16/2015 16:00:00,108.51
9/17/2015 16:00:00,109.19
9/18/2015 16:00:00,109.28
9/21/2015 16:00:00,108.99
9/22/2015 16:00:00,109.25
9/23/2015 16:00:00,109.16
9/24/2015 16:00:00,109.3
9/25/2015 16:00:00,109.11
9/28/2015 16:00:00,109.37
9/29/2015 16:00:00,109.54
9/30/2015 16:00:00,109.58
10/1/2015 16:00:00,109.46
10/2/2015 16:00:00,109.79
10/5/2015 16:00:00,109.38
10/6/2015 16:00:00,109.65
10/7/2015 16:00:00,109.57
10/8/2015 16:00:00,109.42
10/9/2015 16:00:00,109.33
10/12/2015 16:00:00,109.61
10/13/2015 16:00:00,109.62
10/14/2015 16:00:00,110.03
10/15/2015 16:00:00,109.88
10/16/2015 16:00:00,109.77
10/19/2015 16:00:00,109.88
10/20/2015 16:00:00,109.66
10/21/2015 16:00:00,109.92
10/22/2015 16:00:00,109.94
10/23/2015 16:00:00,109.75
10/26/2015 16:00:00,109.8
10/27/2015 16:00:00,109.96
10/28/2015 16:00:00,109.63
10/29/2015 16:00:00,109.16
10/30/2015 16:00:00,109.45
11/2/2015 16:00:00,109.02
11/3/2015 16:00:00,108.82
11/4/2015 16:00:00,108.82
11/5/2015 16:00:00,108.77
11/6/2015 16:00:00,108.25
11/9/2015 16:00:00,108.18
11/10/2015 16:00:00,108.38
11/11/2015 16:00:00,108.24
11/12/2015 16:00:00,108.34
11/13/2015 16:00:00,108.55
11/16/2015 16:00:00,108.64
11/17/2015 16:00:00,108.72
11/18/2015 16:00:00,108.64
11/19/2015 16:00:00,108.69
11/20/2015 16:00:00,108.62
11/23/2015 16:00:00,108.65
11/24/2015 16:00:00,108.75
11/25/2015 16:00:00,108.8
11/27/2015 16:00:00,108.77
11/30/2015 16:00:00,108.81
12/1/2015 16:00:00,108.82
12/2/2015 16:00:00,108.69
12/3/2015 16:00:00,107.89
12/4/2015 16:00:00,108.24
12/7/2015 16:00:00,108.4
12/8/2015 16:00:00,108.44
12/9/2015 16:00:00,108.44
12/10/2015 16:00:00,108.42
12/11/2015 16:00:00,108.69
12/14/2015 16:00:00,108.18
12/15/2015 16:00:00,108.19
12/16/2015 16:00:00,108
12/17/2015 16:00:00,108.15
12/18/2015 16:00:00,108.38
12/21/2015 16:00:00,108.28
12/22/2015 16:00:00,108.2
12/23/2015 16:00:00,108.18
12/24/2015 16:00:00,108.01
12/28/2015 16:00:00,108.01
12/29/2015 16:00:00,107.74
12/30/2015 16:00:00,107.72
12/31/2015 16:00:00,108.01
1/4/2016 16:00:00,107.97
1/5/2016 16:00:00,108.02
1/6/2016 16:00:00,108.43
1/7/2016 16:00:00,108.42
1/8/2016 16:00:00,108.66
1/11/2016 16:00:00,108.35
1/12/2016 16:00:00,108.59
1/13/2016 16:00:00,108.84
1/14/2016 16:00:00,108.8
1/15/2016 16:00:00,108.93
1/19/2016 16:00:00,108.82
1/20/2016 16:00:00,108.91
1/21/2016 16:00:00,108.76
1/22/2016 16:00:00,108.84
1/25/2016 16:00:00,108.78
1/26/2016 16:00:00,108.92
1/27/2016 16:00:00,108.94
1/28/2016 16:00:00,109.03
1/29/2016 16:00:00,109.35
2/1/2016 16:00:00,108.99
2/2/2016 16:00:00,109.32
2/3/2016 16:00:00,109.31
2/4/2016 16:00:00,109.42
2/5/2016 16:00:00,109.32
2/8/2016 16:00:00,109.74
2/9/2016 16:00:00,109.73
2/10/2016 16:00:00,110
2/11/2016 16:00:00,110.07
2/12/2016 16:00:00,109.77
2/16/2016 16:00:00,109.5
2/17/2016 16:00:00,109.44
2/18/2016 16:00:00,109.77
2/19/2016 16:00:00,109.79
2/22/2016 16:00:00,109.82
2/23/2016 16:00:00,109.84
2/24/2016 16:00:00,109.88
2/25/2016 16:00:00,110.16
2/26/2016 16:00:00,109.96
2/29/2016 16:00:00,110.09
3/1/2016 16:00:00,109.54
3/2/2016 16:00:00,109.42
3/3/2016 16:00:00,109.55
3/4/2016 16:00:00,109.38
3/7/2016 16:00:00,109.35
3/8/2016 16:00:00,109.62
3/9/2016 16:00:00,109.57
3/10/2016 16:00:00,109.62
3/11/2016 16:00:00,109.42
3/14/2016 16:00:00,109.48
3/15/2016 16:00:00,109.38
3/16/2016 16:00:00,109.85
3/17/2016 16:00:00,110.08
3/18/2016 16:00:00,110.17
3/21/2016 16:00:00,109.93
3/22/2016 16:00:00,109.86
3/23/2016 16:00:00,110.1
3/24/2016 16:00:00,110.11
3/28/2016 16:00:00,110.19
3/29/2016 16:00:00,110.52
3/30/2016 16:00:00,110.48
3/31/2016 16:00:00,110.83
4/1/2016 16:00:00,110.51
4/4/2016 16:00:00,110.62
4/5/2016 16:00:00,110.77
4/6/2016 16:00:00,110.75
4/7/2016 16:00:00,110.99
4/8/2016 16:00:00,110.88
4/11/2016 16:00:00,110.96
4/12/2016 16:00:00,110.78
4/13/2016 16:00:00,110.83
4/14/2016 16:00:00,110.64
4/15/2016 16:00:00,110.95
4/18/2016 16:00:00,110.94
4/19/2016 16:00:00,110.93
4/20/2016 16:00:00,110.66
4/21/2016 16:00:00,110.51
4/22/2016 16:00:00,110.52
4/25/2016 16:00:00,110.4
4/26/2016 16:00:00,110.35
4/27/2016 16:00:00,110.68
4/28/2016 16:00:00,110.9
4/29/2016 16:00:00,110.89
5/2/2016 16:00:00,110.61
5/3/2016 16:00:00,110.81
5/4/2016 16:00:00,110.86
5/5/2016 16:00:00,111.14
5/6/2016 16:00:00,110.97
5/9/2016 16:00:00,111.04
5/10/2016 16:00:00,111.09
5/11/2016 16:00:00,111.09
5/12/2016 16:00:00,110.99
5/13/2016 16:00:00,111.2
5/16/2016 16:00:00,111.01
5/17/2016 16:00:00,110.86
5/18/2016 16:00:00,110.4
5/19/2016 16:00:00,110.47
5/20/2016 16:00:00,110.54
5/23/2016 16:00:00,110.52
5/24/2016 16:00:00,110.46
5/25/2016 16:00:00,110.48
5/26/2016 16:00:00,110.65
5/27/2016 16:00:00,110.63
5/31/2016 16:00:00,110.7
6/1/2016 16:00:00,110.42
6/2/2016 16:00:00,110.7
6/3/2016 16:00:00,111.3
6/6/2016 16:00:00,111.15
6/7/2016 16:00:00,111.25
6/8/2016 16:00:00,111.29
6/9/2016 16:00:00,111.37
6/10/2016 16:00:00,111.52
6/13/2016 16:00:00,111.61
6/14/2016 16:00:00,111.56
6/15/2016 16:00:00,111.8
6/16/2016 16:00:00,111.87
6/17/2016 16:00:00,111.79
6/20/2016 16:00:00,111.48
6/21/2016 16:00:00,111.4
6/22/2016 16:00:00,111.47
6/23/2016 16:00:00,111.28
6/24/2016 16:00:00,111.86
6/27/2016 16:00:00,112.33
6/28/2016 16:00:00,112.47
6/29/2016 16:00:00,112.39
6/30/2016 16:00:00,112.62
7/1/2016 16:00:00,112.65
7/5/2016 16:00:00,112.95
7/6/2016 16:00:00,113.16
7/7/2016 16:00:00,113.08
7/8/2016 16:00:00,113.25
7/11/2016 16:00:00,112.95
7/12/2016 16:00:00,112.61
7/13/2016 16:00:00,112.77
7/14/2016 16:00:00,112.67
7/15/2016 16:00:00,112.26
7/18/2016 16:00:00,112.32
7/19/2016 16:00:00,112.51
7/20/2016 16:00:00,112.41
7/21/2016 16:00:00,112.51
7/22/2016 16:00:00,112.53
7/25/2016 16:00:00,112.4
7/26/2016 16:00:00,112.4
7/27/2016 16:00:00,112.73
7/28/2016 16:00:00,112.72
7/29/2016 16:00:00,113.02
8/1/2016 16:00:00,112.55
8/2/2016 16:00:00,112.22
8/3/2016 16:00:00,112.34
8/4/2016 16:00:00,112.55
8/5/2016 16:00:00,112.17
8/8/2016 16:00:00,112.24
8/9/2016 16:00:00,112.53
8/10/2016 16:00:00,112.66
8/11/2016 16:00:00,112.36
8/12/2016 16:00:00,112.63
8/15/2016 16:00:00,112.43
8/16/2016 16:00:00,112.36
8/17/2016 16:00:00,112.57
8/18/2016 16:00:00,112.73
8/19/2016 16:00:00,112.48
8/22/2016 16:00:00,112.65
8/23/2016 16:00:00,112.68
8/24/2016 16:00:00,112.64
8/25/2016 16:00:00,112.52
8/26/2016 16:00:00,112.34
8/29/2016 16:00:00,112.65
8/30/2016 16:00:00,112.59
8/31/2016 16:00:00,112.57
9/1/2016 16:00:00,112.46
9/2/2016 16:00:00,112.31
9/6/2016 16:00:00,112.55
9/7/2016 16:00:00,112.61
9/8/2016 16:00:00,112.22
9/9/2016 16:00:00,111.73
9/12/2016 16:00:00,111.82
9/13/2016 16:00:00,111.51
9/14/2016 16:00:00,111.65
9/15/2016 16:00:00,111.72
9/16/2016 16:00:00,111.8
9/19/2016 16:00:00,111.71
9/20/2016 16:00:00,111.75
9/21/2016 16:00:00,112.03
9/22/2016 16:00:00,112.26
9/23/2016 16:00:00,112.23
9/26/2016 16:00:00,112.37
9/27/2016 16:00:00,112.51
9/28/2016 16:00:00,112.54
9/29/2016 16:00:00,112.54
9/30/2016 16:00:00,112.42
10/3/2016 16:00:00,112.09
10/4/2016 16:00:00,111.71
10/5/2016 16:00:00,111.56
10/6/2016 16:00:00,111.56
10/7/2016 16:00:00,111.58
10/10/2016 16:00:00,111.53
10/11/2016 16:00:00,111.36
10/12/2016 16:00:00,111.4
10/13/2016 16:00:00,111.56
10/14/2016 16:00:00,111.37
10/17/2016 16:00:00,111.56
10/18/2016 16:00:00,111.74
10/19/2016 16:00:00,111.8
10/20/2016 16:00:00,111.76
10/21/2016 16:00:00,111.83
10/24/2016 16:00:00,111.66
10/25/2016 16:00:00,111.66
10/26/2016 16:00:00,111.44
10/27/2016 16:00:00,111.16
10/28/2016 16:00:00,111.16
10/31/2016 16:00:00,111.3
11/1/2016 16:00:00,111.03
11/2/2016 16:00:00,111.16
11/3/2016 16:00:00,111.01
11/4/2016 16:00:00,111.24
11/7/2016 16:00:00,111.11
11/8/2016 16:00:00,110.93
11/9/2016 16:00:00,109.9
11/10/2016 16:00:00,109.45
11/11/2016 16:00:00,109.25
11/14/2016 16:00:00,108.81
11/15/2016 16:00:00,108.89
11/16/2016 16:00:00,109.13
11/17/2016 16:00:00,108.72
11/18/2016 16:00:00,108.37
11/21/2016 16:00:00,108.46
11/22/2016 16:00:00,108.56
11/23/2016 16:00:00,108.18
11/25/2016 16:00:00,108.17
11/28/2016 16:00:00,108.55
11/29/2016 16:00:00,108.67
11/30/2016 16:00:00,108.24
12/1/2016 16:00:00,107.68
12/2/2016 16:00:00,108.02
12/5/2016 16:00:00,108.11
12/6/2016 16:00:00,108.09
12/7/2016 16:00:00,108.37
12/8/2016 16:00:00,108.17
12/9/2016 16:00:00,107.84
12/12/2016 16:00:00,107.74
12/13/2016 16:00:00,107.88
12/14/2016 16:00:00,107.29
12/15/2016 16:00:00,107.16
12/16/2016 16:00:00,107.23
12/19/2016 16:00:00,107.51
12/20/2016 16:00:00,107.41
12/21/2016 16:00:00,107.64
12/22/2016 16:00:00,107.39
12/23/2016 16:00:00,107.42
12/27/2016 16:00:00,107.34
12/28/2016 16:00:00,107.51
12/29/2016 16:00:00,107.84
12/30/2016 16:00:00,108.06
1/3/2017 16:00:00,108.17
1/4/2017 16:00:00,108.2
1/5/2017 16:00:00,108.65
1/6/2017 16:00:00,108.29
1/9/2017 16:00:00,108.47
1/10/2017 16:00:00,108.44
1/11/2017 16:00:00,108.57
1/12/2017 16:00:00,108.61
1/13/2017 16:00:00,108.42
1/17/2017 16:00:00,108.79
1/18/2017 16:00:00,108.32
1/19/2017 16:00:00,108.04
1/20/2017 16:00:00,108.08
1/23/2017 16:00:00,108.38
1/24/2017 16:00:00,108.21
1/25/2017 16:00:00,107.92
1/26/2017 16:00:00,107.99
1/27/2017 16:00:00,108.08
1/30/2017 16:00:00,108.03
1/31/2017 16:00:00,108.29
2/1/2017 16:00:00,107.92
2/2/2017 16:00:00,107.98
2/3/2017 16:00:00,108.01
2/6/2017 16:00:00,108.32
2/7/2017 16:00:00,108.43
2/8/2017 16:00:00,108.74
2/9/2017 16:00:00,108.48
2/10/2017 16:00:00,108.46
2/13/2017 16:00:00,108.3
2/14/2017 16:00:00,108.06
2/15/2017 16:00:00,107.89
2/16/2017 16:00:00,108.12
2/17/2017 16:00:00,108.36
2/21/2017 16:00:00,108.35
2/22/2017 16:00:00,108.42
2/23/2017 16:00:00,108.6
2/24/2017 16:00:00,109
2/27/2017 16:00:00,108.8
2/28/2017 16:00:00,108.77
3/1/2017 16:00:00,108.04
